AirportID,Name,Latitude,Longitude
15456,Quimper Pluguffan,47.975,-4.17083333
15457,Kobe,34.63277778,135.22388889
15458,Ukiah Municipal,39.12583333,-123.20083333
15459,San Julian Airport,-49.30666667,-67.80277778
15460,Los Cerrillos,-33.48972222,-70.69472222
15461,Ulithi Airport,10.01666667,139.8
15462,New Ulm Municipal,44.31833333,-94.50166667
15463,Chinggis Khaan International,47.8425,106.7675
15464,Heriberto Gil Martinez,4.09444444,-76.22388889
15465,Ulysses Airport,37.60388889,-101.37361111
15466,Ulyanovsk Vostochny,54.40083333,48.8025
15467,North Shore,53.37666667,-167.8875
15468,Uummannaq Airport,70.67972222,-52.11722222
15469,Umea Airport,63.79083333,20.28472222
15470,Summit Airport,63.33111111,-149.12888889
15471,Woomera Airport,-31.14416667,136.81694444
15472,Umiat Airport,69.37111111,-152.135
15473,Umuarama Airport,-23.79861111,-53.31388889
15475,Kunduz,36.665,68.91083333
15476,Kiunga Airport,-6.12527778,141.28194444
15477,Union Island Airport,12.60027778,-61.41166667
15478,Unalakleet Airport,63.88861111,-160.79916667
15479,Umnak Airport,53.22388889,-168.43222222
15480,Unst Airport,60.74694444,-0.85388889
15481,University-Oxford,34.38444444,-89.53694444
15482,Hasanuddin,-5.06944444,119.55
15483,Uruapan Airport,19.39638889,-102.03888889
15484,Upolu,20.26527778,-155.86
15485,The Queens,58.87194444,-158.47166667
15486,Uralsk Airport,51.15194444,51.54388889
15487,Urubupunga Airport,-20.77694444,-51.56472222
15488,Diwopu,43.90722222,87.47416667
15489,Rubem Berta,-29.78222222,-57.03805556
15490,Rouen Vallee de Seine,49.38416667,1.17472222
15491,Surat Thani Airport,9.1325,99.13555556
15492,Guriat,31.41222222,37.27944444
15493,Islas Malvinas,-54.80277778,-68.32777778
15494,Usi Belli Coal Mine,63.86666667,-148.78333333
15495,Samui,9.54777778,100.0625
15496,Ulsan Airport,35.59361111,129.35166667
15497,Northeast Florida Regional,29.95916667,-81.33972222
15498,Heber City Municipal - Russ McDonald Field,40.48194444,-111.42888889
15499,Muttaburra Airport,-22.58333333,144.53333333
15500,Udon Thani Airport,17.38638889,102.78833333
15501,Utirik Island,11.23333333,169.86666667
15502,Tunica Municipal,34.685,-90.34777778
15503,Upington International,-28.39805556,21.2625
15504,Indian Mountain LRRS,65.99277778,-153.70361111
15505,U-Tapao Pattaya International,12.67972222,101.005
15506,Mthatha Airport,-31.54611111,28.67527778
15507,Queenstown Airport,-31.92027778,26.88222222
15508,North Kuparuk,70.36222222,-149.02833333
15509,Khomutovo,46.88555556,142.7175
15510,Manumu Airport,-9.07388889,147.57416667
15511,Garner Field,29.21138889,-99.74361111
15512,Ouvea Ouloup,-20.64055556,166.57277778
15513,Hewanorra International,13.73333333,-60.95277778
15514,New Valley,25.475,30.59083333
15515,Lik Camp Airport,68.16666667,-163.2
15516,Fassberg Airport,52.92166667,-10.18416667
15517,Hawley Municipal,46.88388889,-96.35055556
15518,Chowchilla Airport,37.11333333,-120.24694444
15519,Faulkton Municipal,45.03055556,-99.11277778
15520,Stanford Field,43.95027778,-111.68472222
15521,Dutch John Airport,40.91777778,-109.39055556
15522,Antonov 2 International,50.60361111,30.19111111
15523,Calder Bay Airport,56.17166667,-133.49305556
15524,Central Kentucky Regional,37.63166667,-84.3325
15525,Petaluma Municipal,38.25777778,-122.60527778
15526,Chariot Airport,68.09722222,-165.76388889
15527,47-Mile Mine Airport,61.04444444,-158.14527778
15528,Big Sandy Regional,37.75111111,-82.63666667
15529,Fitchburg Municipal,42.55416667,-71.75888889
15530,Stennis International,30.36777778,-89.45472222
15531,Gilze-Rijen Airport,51.5675,4.93194444
15532,Monument Valley Airport,37.01666667,-110.20055556
15533,Cimarron Municipal,37.83333333,-100.34694444
15534,Lorain County Regional,41.34416667,-82.17777778
15535,Cheboygan County,45.65388889,-84.51916667
15536,Enterprise Municipal,45.42472222,-117.26472222
15537,Putnam County,36.19333333,-85.48694444
15538,Hot Springs Airport,47.6125,-114.61333333
15539,Circle Town County,47.41833333,-105.56083333
15540,Garrison Municipal,47.65611111,-101.43666667
15541,Angel S Adami,-34.78888889,-56.265
15543,Nyala Airport,12.05361111,24.95611111
15544,Curuzu Cuatia Airport,-29.77555556,-57.97888889
15545,Emporia Greensville Regional,36.68694444,-77.48277778
15546,Chesapeake Regional,36.66555556,-76.32055556
15547,Mountain Empire,36.89472222,-81.35
15548,Leesburg Executive,39.07805556,-77.5575
15549,Vaasa Airport,63.05055556,21.76222222
15550,Moody AFB,30.96861111,-83.19305556
15552,Valence Chabeuil,44.92166667,4.97
15553,Vanimo Airport,-2.6925,141.30277778
15554,Chevak Airport,61.54083333,-165.60083333
15555,Van Airport,38.46833333,43.33222222
15556,Suavanao Airport,-7.58527778,158.73111111
15557,Varna Airport,43.23194444,27.82527778
15558,Sivas Airport,39.81388889,36.90361111
15559,Vava'u International,-18.58583333,-173.9625
15561,Vandenberg AFB,34.73722222,-120.58444444
15562,Brescia Montichiari,45.42861111,10.33138889
15563,Visby Airport,57.66277778,18.34611111
15564,Can Tho International,10.08361111,105.70944444
15565,View Cove Airport,55.06666667,-133.01666667
15566,Marco Polo International,45.50527778,12.35194444
15567,Viracopos International,-23.0075,-47.13444444
15568,Carora Airport,10.17555556,-70.06527778
15569,Victoria Regional,28.8525,-96.91861111
15570,Southern California Logistics,34.5975,-117.38305556
15571,Ovda Airport,29.94027778,34.93583333
15572,Vitoria Da Conquista Airport,-14.86277778,-40.86305556
15573,Hierro,27.81472222,-17.88694444
15574,Vidalia Regional,32.19277778,-82.37111111
15575,Viedma Airport,-40.85,-63.01666667
15576,Valle de la Pascua Airport,9.22194444,-65.99333333
15577,Villa Dolores Airport,-31.94527778,-65.14611111
15578,Vadso Airport,70.06527778,29.84472222
15579,Valdez Pioneer Field,61.13416667,-146.24472222
15581,Venetie Airport,67.00861111,-146.36638889
15582,Vernal Regional,40.43611111,-109.51138889
15583,Roy Otten Memorial Airfield,38.42777778,-92.875
15584,General Heriberto Jara International,19.14583333,-96.18722222
15585,Vestmannaeyjar Airport,63.425,-20.27916667
15586,Victoria Falls International,-18.09694444,25.83611111
15587,Vijayawada Airport,16.53111111,80.8
15588,Vigo Airport,42.23194444,-8.62666667
15589,North Las Vegas,36.21055556,-115.19444444
15590,Vilhelmina Airport,64.57916667,16.83361111
15591,Vichy Charmeil,46.17166667,3.40416667
15593,Vicenza Airport,45.57333333,11.52944444
15594,Vidin Airport,44.0,22.83333333
15595,Vienna International,48.10861111,16.56722222
15596,Juan Pablo Perez Alfonzo,8.62416667,-71.67277778
15597,Rolla National,38.1275,-91.76944444
15598,Virgin Gorda Airport,18.44666667,-64.42777778
15599,Kavik River Airport,69.67722222,-146.89916667
15600,Dakhla International,23.71833333,-15.93194444
15601,Visalia Municipal,36.31861111,-119.39277778
15602,Vitoria Airport,42.88277778,-2.72444444
15603,Eurico de Aguiar Salles,-20.25777778,-40.28666667
15604,Vnukovo,55.59166667,37.26138889
15605,Vicksburg Municipal,32.23916667,-90.92805556
15606,Valencia Airport,39.49,-0.48333333
15607,Valdosta Regional,30.78138889,-83.27611111
15608,Port Vila Airport,-17.69805556,168.3175
15609,Valladolid Airport,41.70638889,-4.85194444
15610,Arturo Michelena International,10.14972222,-67.92833333
15612,Vallenar Airport,-28.59694444,-70.7525
15613,Dr. Antonio Nicolas Briceno,9.34083333,-70.58444444
15614,Mercedes,-33.64611111,-65.42138889
15615,Venice Municipal,27.07166667,-82.44027778
15616,Vilnius International,54.63416667,25.28583333
15617,Lal Bahadur Shastri Varanasi International,25.45222222,82.86194444
15618,Van Nuys Airport,34.20972222,-118.49
15619,Gumrak,48.78027778,44.33555556
15620,Volk Field,43.93916667,-90.25305556
15621,Volos Airport,39.38333333,22.93111111
15622,Cartersville Airport,34.12305556,-84.84861111
15623,Ondjiva Airport,-17.04333333,15.68388889
15624,Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52527778
15625,Porter County Regional,41.45388889,-87.00694444
15626,Antonio Rivera Rodriguez,18.13472222,-65.49361111
15627,Juan Gualberto Gomez International,23.03444444,-81.43527778
15628,Vero Beach Regional,27.65555556,-80.41805556
15629,Virac Airport,13.57694444,124.205
15630,Varkaus Airport,62.17333333,27.86611111
15631,Villafranca,45.39694444,10.89027778
15632,C. P. A. Carlos Rovirosa International,17.99694444,-92.81722222
15633,Viseu Airport,40.72555556,-7.88916667
15634,Hartness State,43.34361111,-72.51722222
15635,Vasteras Airport,59.58944444,16.63361111
15636,Wattay International,17.98833333,102.56333333
15637,Miller Field,42.85666667,-100.54888889
15638,Vishakhapatnam,17.72361111,83.22777778
15639,Stanly County,35.41666667,-80.15083333
15640,Pearson Field,45.62055556,-122.65638889
15641,Alfonso Lopez Pumarejo,10.435,-73.24944444
15642,Gomez Nino Apiay AB,4.07611111,-73.56277778
15643,Viru Viru International,-17.64472222,-63.13527778
15644,Vastervik Airport,57.78,16.52361111
15645,Knevichi,43.39805556,132.14888889
15646,Headland Municipal,31.36416667,-85.3125
15647,Myrtle Creek Municipal,42.99722222,-123.31527778
15648,Sumner County Regional,36.375,-86.40833333
15649,Hanford Municipal,36.31666667,-119.62777778
15650,Lake Chelan,47.86611111,-119.94277778
15651,Custer County,43.73361111,-103.61944444
15652,Tillamook,45.41833333,-123.81444444
15653,Odessa Schlemeyer Field,31.92138889,-102.38722222
15654,California City Municipal,35.15111111,-118.01666667
15655,McNeil,33.55944444,-80.64833333
15656,Saratoga County,43.05083333,-73.86166667
15657,Nary National Shefland Field,47.37527778,-94.79861111
15658,Weed Airport,41.48083333,-122.45444444
15659,Avi Suquilla,34.14972222,-114.26777778
15660,Arlington Municipal,48.16083333,-122.15916667
15661,Bernard Usfs,44.97972222,-114.73472222
15662,Kingdon Airpark,38.09166667,-121.35944444
15663,Independence Airport,36.81638889,-118.205
15664,Colonel James Jabara,37.7475,-97.22111111
15665,Jimmy Carter Regional,32.11083333,-84.18888889
15668,Deer Lodge-City-County,46.38777778,-112.765
15669,South Texas Regional at Hondo,29.35916667,-99.1775
15670,Landsberg-Lech,48.07055556,10.90611111
15671,Granite Creek Mine Airport,62.36305556,-156.97416667
15672,Sao Pedro International,16.83361111,-25.05472222
15673,Smaland,56.92916667,14.72805556
15674,Vryheid Airport,-27.78694444,30.79555556
15675,Illinois Valley Regional,41.35027778,-89.15305556
15676,Marvel Creek Mine Airport,60.90611111,-159.63916667
15677,Mitrofania Airport,56.00166667,-158.83333333
15678,Mush Bay Airport,57.7,-153.47333333
15679,Campbell Lagoon Airport,57.85555556,-153.63333333
15680,Frazer Lake Airport,57.20833333,-154.08611111
15681,Afognak Straits Airport,58.0,-152.81666667
15682,Moffet Bay Airport,55.42833333,-162.63
15683,Mineola Wisener Field,32.67666667,-95.51083333
15684,Brundidge Municipal,31.73333333,-85.80472222
15685,Payette Municipal,44.09444444,-116.90361111
15687,Los Alamitos AAF,33.79,-118.05138889
15688,Jensens Strip Airport,57.95,-157.05
15689,Wildman Creek Airport,56.25,-159.91666667
15690,Stepovak Airport,55.83333333,-159.86666667
15692,Puale Bay Airport,57.73333333,-155.63333333
15693,Katmai Bay Airport,58.0,-154.96666667
15694,Kashvik Bay Airport,57.96666667,-155.13333333
15695,Cinder Mountain Airport,57.05833333,-157.8
15696,Hagemeister Island Airport,58.75,-160.83333333
15697,Cape Peirce Airport,58.55277778,-161.76861111
15698,Cape Greig Airport,57.71666667,-157.71666667
15699,Kasba Lake Airport,60.29194444,-102.50194444
15700,Katmai Lodge Airport,59.07,-156.04833333
15701,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
15703,Mansfield Airport,47.80944444,-119.63694444
15704,Bayview Farms,48.52083333,-122.46527778
15705,Isaacson,47.65916667,-117.68166667
15706,Methow Valley State,48.425,-120.14583333
15707,Stehekin Seaplane Landing,48.3,-120.65
15708,Chelan Seaplane Landing,47.83333333,-120.03333333
15709,Wales Airport,65.6225,-168.095
15710,Wabag Airport,-5.48333333,143.73333333
15711,Andriamena Airport,-17.45,47.5125
15712,Whanganui,-39.96222222,175.02527778
15713,Wallops Flight Facility,37.94027778,-75.46638889
15714,Warsaw Municipal,41.27472222,-85.84
15715,Washington DC Metropolitan Area,38.88333333,-77.03333333
15716,Waterford Airport,52.18722222,-7.08694444
15717,Wave Hill Old,-17.4375,130.925
15718,Warsaw Chopin,52.16583333,20.96722222
15720,Wahai Airport,-2.81111111,129.46833333
15721,Stebbins Airport,63.51583333,-162.27805556
15722,Commerce/Montebello Heliport,34.01666667,-118.13333333
15723,Wapenamanda Airport,-5.63527778,143.8925
15724,Woburn Airport,42.39722222,-71.15277778
15725,Beaver Airport,66.36222222,-147.40638889
15726,Roben-Hood,43.72277778,-85.50416667
15727,Bennettsville Airport,34.62194444,-79.7325
15728,Downtown Airport,34.0525,-118.25944444
15729,Gamboa,-42.49111111,-73.77416667
15730,Whalers Cove Lodge Airport,57.46666667,-134.56666667
15731,Chandalar Lake,67.50444444,-148.48333333
15732,Wide Bay Airport,57.37138889,-156.4125
15734,Enid Woodring Regional,36.37583333,-97.78944444
15735,Hosea Kutako International,-22.48,17.47083333
15736,Waldronaire,48.71166667,-123.01833333
15737,Barrow County,33.98277778,-83.6675
15738,Dashuipo Airport,37.18694444,122.22888889
15739,Weipa Airport,-12.67861111,141.92527778
15740,Welkom Airport,-27.99805556,26.66972222
15741,Ketchikan Waterfront Seaplane Base,55.35805556,-131.66833333
15744,Wagga Wagga Airport,-35.16527778,147.46638889
15745,Walgett Airport,-30.03277778,148.12583333
15746,Bahia Tortugas Airport,27.70527778,-114.91111111
15747,Isle Baltra Off-Line Point,-0.45,-90.25
15749,Winchester Regional,39.14361111,-78.14444444
15750,Mau Hau,-9.67222222,120.30833333
15751,Northern Aroostook Regional,47.28555556,-68.31277778
15754,Hyder Seaplane Base,55.90361111,-130.005
15755,Whakatane Airport,-37.92222222,176.91694444
15756,Franz Josef Airport,-43.36222222,170.1325
15758,Vail/Avon,39.61666667,-106.38388889
15759,Wharton Regional,29.25416667,-96.15444444
15760,Black River Falls Area,44.25083333,-90.85527778
15761,Price County,45.70888889,-90.4025
15762,Wilbur Airport,47.75333333,-118.745
15763,Wick Airport,58.45888889,-3.09305556
15766,Nairobi/Wilson,-1.32333333,36.81472222
15767,Winton Airport,-22.36361111,143.08555556
15768,Woja Airport,7.46666667,168.56666667
15769,General William J. Fox Airfield,34.74111111,-118.21861111
15772,Wanaka Airport,-44.72194444,169.24638889
15773,Wakkanai Airport,45.40444444,141.80222222
15774,Aleknagik New,59.2825,-158.61777778
15775,Waikoloa Heliport,19.91361111,-155.86388889
15776,Hwange National Park,-18.63,27.02083333
15777,Wakunai Airport,-5.86027778,155.22222222
15778,Walker's,27.2575,-78.40194444
15779,Penns Landing Seaplane Base,39.96527778,-75.1375
15781,Labouchere Bay Airport,56.28333333,-133.65
15782,Strother Field,37.16861111,-97.0375
15783,Wellington International,-41.32666667,174.80694444
15784,Walaha Airport,-15.41194444,167.69111111
15785,Selawik Airport,66.60027778,-159.98583333
15786,Waltham Hospital Heliport,42.3675,-71.23472222
15787,Wallis Hihifo,-13.23833333,-176.19944444
15789,Willows Glenn County,39.51583333,-122.21722222
15790,Warrnambool Airport,-38.29527778,142.44666667
15791,Winnemucca Municipal,40.89666667,-117.80583333
15792,Baxter County,36.36888889,-92.47055556
15793,Meyers Chuck Seaplane Base,55.74,-132.25333333
15794,White Mountain Airport,64.68916667,-163.41277778
15795,Avaratra,-16.16388889,49.77388889
15798,Napakiak Airport,60.69027778,-161.97861111
15799,Wunnumin Lake Airport,52.89388889,-89.28916667
15800,Naga Airport,13.585,123.27055556
15801,Windorah Airport,-25.41305556,142.66722222
15802,Nawabshah,26.21944444,68.39
15804,Longwan,27.90861111,120.85222222
15805,Wood River Airport,59.06666667,-134.75
15807,Willow Airport,61.75416667,-150.05166667
15810,Wipim Airport,-8.78722222,142.88111111
15812,Guardiamarina Zanartu,-54.93111111,-67.62638889
15813,Ovid Airport,42.65472222,-76.79638889
15814,Mandan Municipal,46.76805556,-100.89444444
15815,Ravalli County,46.25138889,-114.12555556
15816,Tulelake Municipal,41.89055556,-121.36055556
15817,Dinsmore Airport,40.49194444,-123.59833333
15818,Rigby Airport,43.6425,-111.92944444
15819,Hesperia Airport,34.37694444,-117.31611111
15820,Butte Valley,41.88722222,-121.97555556
15821,Connell City,46.66138889,-118.83055556
15822,Peard Bay Airport,70.8,-158.33333333
15823,Townsend Airport,46.33111111,-111.4825
15824,Bluff Airport,64.59055556,-163.77527778
15825,Chennault International,30.21055556,-93.14305556
15826,Taylor County,37.35833333,-85.30944444
15827,Rosamond Skypark,34.87055556,-118.20555556
15828,Oceano County,35.10138889,-120.62222222
15829,Custer State Park,43.725,-103.35
15830,Tibbetts,58.73416667,-157.00722222
15831,Poplar Municipal,48.13444444,-105.16222222
15832,Bridger Municipal,45.29166667,-108.92583333
15833,Portales Municipal,34.14555556,-103.41027778
15835,David River Airport,55.91444444,-161.6375
15836,Kiavak Airport,57.01666667,-153.66666667
15837,Port Wakefield Airport,58.05277778,-153.05
15838,Chignik Lake Airport,56.25555556,-158.77777778
15839,Robins AFB,32.64027778,-83.59194444
15840,Whangarei Airport,-35.76916667,174.36388889
15841,Wrangell Airport,56.48444444,-132.36972222
15842,McGuire Field,40.01555556,-74.59166667
15843,Worland Municipal,43.96277778,-107.95055556
15845,Strachowice,51.10388889,16.88194444
15846,Steamboat Bay Airport,55.51666667,-133.63333333
15847,Washington County,40.13638889,-80.29027778
15848,Brookhaven,40.82194444,-72.86694444
15849,Wasilla Airport,61.58416667,-149.45666667
15850,San Juan Airport,57.73111111,-153.31833333
15852,Wiseman Airport,67.405,-150.12083333
15853,South Naknek 2,58.70194444,-157.0025
15854,Waspam Airport,14.74083333,-83.96888889
15855,Westerly State,41.34972222,-71.80333333
15856,Westsound Airport,48.66666667,-122.88333333
15857,Whitsunday Airstrip,-20.27611111,148.755
15858,Westport Airport,-41.73722222,171.57916667
15859,World Trade Center Heliport,40.7125,-74.015
15860,West End Airport,26.68611111,-78.97583333
15861,Noatak Airport,67.56111111,-162.98055556
15862,Tuntutuliak Airport,60.335,-162.65388889
15863,RAF Waddington,53.16555556,-0.52416667
15864,Whiteriver Airport,33.81055556,-109.98583333
15865,Tsiroanomandidy Airport,-18.75944444,46.05416667
15866,Whittier Airport,60.77722222,-148.72166667
15867,Wau Airport,-7.34444444,146.71944444
15868,Tianhe,30.78361111,114.20805556
15869,Duchesne Municipal,40.19388889,-110.38305556
15870,Avco,47.00555556,-124.15833333
15871,Wau Airport,7.72583333,27.97472222
15872,Shuofang,31.4975,120.43055556
15873,Mcs-Pad Heliport,38.29444444,-81.56555556
15874,Washington-Virginia,38.83333333,-77.11666667
15875,Walvis Bay Airport,-22.97944444,14.64722222
15877,Watsonville Municipal,36.93555556,-121.78944444
15878,Manakara Airport,-22.11972222,48.02138889
15879,Waterville Robert Lafleur,44.53333333,-69.67555556
15881,Wasilla Airport,61.57194444,-149.53944444
15882,Cape May County,39.00833333,-74.90861111
15883,Wewak International,-3.58361111,143.66861111
15885,Whale Pass Airport,56.11666667,-133.11666667
15886,West Woodward,36.43805556,-99.52277778
15887,Newtok Airport,60.93916667,-164.64138889
15892,Ralph Wenz Field,42.7975,-109.81111111
15893,Whyalla Airport,-33.05888889,137.51444444
15894,Yes Bay Lodge Seaplane Base,55.91611111,-131.80111111
15895,Yengema Airport,8.6175,-11.05
15896,Wyndham Airport,-15.51138889,128.15305556
15897,Yellowstone,44.68833333,-111.11777778
15899,Nassau Seaplane Base,25.0825,-77.32722222
15900,Alamos Airport,27.03888889,-108.94888889
15901,Chapeco Airport,-27.13416667,-52.65666667
15902,Bearskin Lake Airport,53.96555556,-91.02722222
15903,Brockville Regional Tackaberry,44.63944444,-75.75027778
15904,Christmas Island Airport,-10.45055556,105.69027778
15905,Cluff Lake Airport,58.39138889,-109.51638889
15906,Chalons Vatry,48.77611111,4.20611111
15907,Americana,42.61444444,-88.39
15908,Qingshan,27.98888889,102.18444444
15910,Xianyang,34.43972222,108.75944444
15913,Saint Louis,16.05027778,-16.46111111
15914,Lemwerder Airport,53.14333333,8.62333333
15915,Madison Municipal,44.01638889,-97.08555556
15916,Manihi Airport,-14.43527778,-146.06833333
15917,Gaoqi,24.54416667,118.12777778
15918,Marmande Virazeil,44.49888889,0.20055556
15919,Northwest Arkansas Regional,36.28166667,-94.30777778
15920,Quang Ngai Airport,15.11361111,108.77583333
15921,Xining Airport,36.55,101.75
15923,Palmerola Air Base,14.3825,-87.62111111
15924,Joint Base Balad,33.94027778,44.36166667
15925,Quepos Airport,9.44305556,-84.13
15926,Richmond AFB,-33.60055556,150.78083333
15927,Reston Airport,38.96194444,-77.35805556
15928,Jerez,36.74472222,-6.06
15929,South Caicos International,21.51583333,-71.52916667
15930,Tonopah Test Range,37.79888889,-116.78083333
15931,St. Mary's County Regional,38.31527778,-76.55
15932,Seletar Airport,1.41555556,103.86666667
15933,Xuzhou Airport,34.26666667,117.18333333
15934,Granite Point Ndb,60.96166667,-151.33166667
15936,Yantarni Bay Airport,56.88333333,-156.56666667
15937,Emmen Airport,47.0925,8.305
15938,Copalis State,47.14472222,-124.18916667
15939,Jerome County,42.72666667,-114.45666667
15941,Aztec Municipal,36.83694444,-108.02861111
15943,Dexter Regional,45.00444444,-69.2375
15944,Port Orchard Airport,47.43222222,-122.66777778
15945,McCarley Field,43.20916667,-112.34972222
15946,Riyadh Military,24.71055556,46.72472222
15947,William P Gwinn,26.90805556,-80.32833333
15948,Kimball Municipal/Robert E. Arraj Field,41.18805556,-103.6775
15949,Prince Sultan AB,24.06805556,47.58194444
15950,Iwakuni MCAS,34.145,132.24694444
15952,Oliktok LRRS,70.49972222,-149.87944444
15953,Nushagak Bay Airport,57.45,-158.0
15954,Perry County,32.55833333,-87.30972222
15956,Teton Peaks,43.74277778,-111.09666667
15961,Manchester Woodford,53.33805556,-2.14888889
15963,Smiley Johnson Municipal/Bass Field,34.91138889,-100.86944444
15964,Lakewood Airport,40.06694444,-74.1775
15966,Arthur D. Little Heliport,42.5,-71.11777778
15968,Al Udeid AB,25.11833333,51.31305556
15971,Ells Field-Willits Municipal,39.45138889,-123.37222222
15972,General Dick Stout Field,37.14027778,-113.30611111
15973,Lampson Field,38.99055556,-122.90083333
15975,Mariposa-Yosemite,37.51083333,-120.03944444
15976,Hobby Field,43.93083333,-123.00666667
15977,Polson Airport,47.69555556,-114.18527778
15978,Ashland Municipal-Sumner Parker Field,42.19027778,-122.66055556
15979,Decatur Shores,48.49972222,-122.81388889
15980,Lake City Gateway,30.18194444,-82.57694444
15981,Mena Intermountain Municipal,34.54527778,-94.20277778
15982,Rohnerville,40.55388889,-124.13277778
15983,Black Rock,35.08333333,-108.79166667
15984,Yandina Airport,-9.09416667,159.22055556
15986,Anahim Lake Airport,52.45222222,-125.30444444
15987,Cat Lake Airport,51.72722222,-91.82444444
15988,Asbestos,45.79166667,-71.99111111
15989,Fort Frances Municipal,48.65444444,-93.44055556
15990,La Grande 4 Airport,53.75472222,-73.67527778
15991,Yakutat Airport,59.50333333,-139.66027778
15992,Sault Ste. Marie Airport,46.485,-84.50944444
15993,Yaounde Ville,3.83611111,11.52333333
15994,Yap International,9.49888889,138.0825
15995,Attawapiskat Airport,52.9275,-82.43194444
15996,Kattiniq Donaldson,61.66222222,-73.32138889
15997,Miners Bay Airport,48.51666667,-123.18333333
15998,St. Anthony Airport,51.39194444,-56.08305556
15999,Long Beach,49.08222222,-125.7725
16000,Banff Airport,51.2,-115.53333333
16001,Kugaaruk Airport,68.53583333,-89.80527778
16002,Baie Comeau Airport,49.1325,-68.20444444
16003,Uranium City Airport,59.56138889,-108.48138889
16004,Bagotville,48.33055556,-70.99638889
16005,Baie Johan Beetz Airport,50.5,-62.91666667
16006,Baker Lake Airport,64.29888889,-96.07777778
16007,Campbell River Airport,49.95194444,-125.27305556
16008,Bronson Creek Airport,56.68333333,-131.08694444
16009,Brandon Municipal,49.91,-99.95222222
16010,Opapimiskan Lake Airport,52.60861111,-90.37694444
16011,Brochet Airport,57.88944444,-101.67916667
16012,Berens River Airport,52.35888889,-97.01805556
16013,Blanc Sablon Airport,51.43361111,-57.21666667
16014,Cambridge Bay Airport,69.10805556,-105.13722222
16015,Cornwall Regional,45.09277778,-74.56777778
16016,Nanaimo Airport,49.05444444,-123.87
16017,Cortes Bay Airport,50.05694444,-124.83333333
16018,Castlegar West Kootenay Regional,49.29611111,-117.6325
16019,Miramichi Airport,47.00583333,-65.45694444
16020,Cape Saint James Airport,51.93333333,-131.01666667
16021,Colville Lake Tommy Kochon,67.02111111,-126.12861111
16022,Charlo Airport,47.99083333,-66.33027778
16023,Niagara District,43.19166667,-79.17111111
16024,Cochrane Airport,49.10666667,-81.01527778
16025,Kugluktuk,67.81666667,-115.14388889
16026,Cross Lake Airport,54.61083333,-97.76027778
16027,Chesterfield Inlet Airport,63.34722222,-90.73111111
16028,Clyde River Airport,70.48583333,-68.51694444
16029,Dawson City Airport,64.04222222,-139.13027778
16030,Burwash,61.37055556,-139.04
16031,Deer Lake Airport,49.20916667,-57.39444444
16032,Dease Lake Airport,58.42222222,-130.03138889
16033,Dauphin Barker,51.10138889,-100.05333333
16034,Nain Airport,56.55055556,-61.68222222
16035,Dawson Creek Airport,55.74222222,-120.18305556
16036,Desolation Sound Marine Park,50.18333333,-124.7
16038,Riviere-Du-Loup Airport,47.76444444,-69.58444444
16039,Edmonton Metropolitan Area,53.43805556,-113.5525
16040,Yecheon Airport,36.63194444,128.355
16041,Edmonton Namao Heliport,53.67444444,-113.46138889
16042,Edmonton International,53.30972222,-113.57944444
16043,Arviat Airport,61.09388889,-94.07166667
16044,Elliot Lake Municipal,46.35166667,-82.56111111
16045,Manitoulin East Municipal,45.8425,-81.8575
16046,Yeovilton Airport,51.00888889,-2.63805556
16047,Fort Severn Airport,56.01888889,-87.67611111
16048,Eureka Airport,79.99444444,-85.81194444
16049,Inuvik Airport,68.29305556,-133.4875
16050,Iqaluit Airport,63.75666667,-68.55611111
16051,Fredericton International,45.86888889,-66.53722222
16052,Flin Flon Airport,54.67805556,-101.68194444
16053,Fort Resolution Airport,61.18083333,-113.68972222
16054,Fort Simpson Airport,61.76027778,-121.23666667
16055,Gagnon Airport,51.95416667,-68.13833333
16056,Texada Gillies Bay,49.69416667,-124.51777778
16057,Gorge Harbor Airport,50.08333333,-124.95
16058,Ganges Harbor Airport,48.85,-123.5
16059,Fort Good Hope Ice Strip,66.26666667,-128.65
16060,Miho,35.49333333,133.23916667
16061,Kingston Airport,44.22583333,-76.59666667
16062,La Grande Riviere,53.62527778,-77.70416667
16063,Greenway Sound Airport,50.85,-126.85
16064,Michel Pouliot,48.77527778,-64.47972222
16065,Geraldton Greenstone Regional,49.77861111,-86.93861111
16066,Iles de la Madeleine Airport,47.42722222,-61.775
16067,Igloolik Airport,69.36472222,-81.81638889
16068,Havre St. Pierre Airport,50.28194444,-63.61111111
16069,Kuujjuarapik Airport,55.28194444,-77.76527778
16070,Gillam Airport,56.35777778,-94.71083333
16072,Grise Fiord Airport,76.42583333,-82.90805556
16073,Port Hope Simpson Airport,52.52805556,-56.28527778
16074,Dryden Regional,49.83138889,-92.74361111
16075,Hearst Municipal,49.71388889,-83.68694444
16076,Harbor,50.05,-125.25
16077,Ulukhaktok Holman,70.76277778,-117.80611111
16078,John C. Munro Hamilton International,43.17361111,-79.935
16079,Hornepayne Municipal,49.19305556,-84.75944444
16080,Harrington Harbour Airport,50.5,-59.5
16081,Sechelt Airport,49.46055556,-123.71861111
16082,Haines Junction Airport,60.78944444,-137.54527778
16083,St. Hubert,45.51805556,-73.41694444
